material_id,original_formula,M_element,composition_reduced,nsites,volume,density,density_atomic,spacegroup_symbol,spacegroup_number,crystal_system,formation_energy_per_atom,energy_above_hull,band_gap,Li_count
mp-759868,Li3Sb2(PO4)3,Sb,Li3 Sb2 P3 O12,40,489.4947285699913,3.72654819623645,12.237368214249782,C2/m,12,Monoclinic,-2.417695669446428,0.096623172500005,2.5146,3
mp-761135,Li3Sb2(PO4)3,Sb,Li3 Sb2 P3 O12,40,559.7861479487069,3.258611711819093,13.994653698717674,R-3,148,Trigonal,-2.457609451196428,0.056709390750004,3.3515,3
mp-762044,Li3Sb2(PO4)3,Sb,Li3 Sb2 P3 O12,80,1049.7531108202802,3.475342304809889,13.121913885253502,P2_1/c,14,Monoclinic,-2.451127379196428,0.063191462750005,3.620799999999999,3
mp-774523,Li3Sb2(PO4)3,Sb,Li3 Sb2 P3 O12,40,503.82111140117047,3.620582100552909,12.595527785029262,C2,5,Monoclinic,-2.432997072946428,0.08132176900000501,2.972,3
mp-775486,Li3Sb2(PO4)3,Sb,Li3 Sb2 P3 O12,80,1099.3373108340318,3.318591445669839,13.741716385425397,P2_1/c,14,Monoclinic,-2.456122138571429,0.058196703375004,3.6925,3
mp-684508,LiSb2(PO4)3,Sb,Li1 Sb2 P3 O12,72,1014.0810691048722,3.5066673569680713,14.084459293123224,P2_1/c,14,Monoclinic,-2.379534400403438,0.033993194398156006,2.104899999999999,1
mp-6565,Li3Sc2(PO4)3,Sc,Li3 Sc2 P3 O12,80,991.4542811749336,2.650613282678586,12.39317851468667,P2_1/c,14,Monoclinic,-3.121208874571429,0.0,4.7568,3
mp-774742,Li3Sc2(PO4)3,Sc,Li3 Sc2 P3 O12,80,992.0768430129164,2.64894993302108,12.400960537661454,P2_1/c,14,Monoclinic,-3.120147561821428,0.0010613127500080002,4.6701,3
mp-1197890,Li2Ti2(PO4)3,Ti,Li2 Ti2 P3 O12,76,925.4418659005153,2.831653267013464,12.176866656585727,Pbcn,60,Orthorhombic,-2.971238104329575,0.0023069271616460003,0.0393,2
mp-1177523,Li3Ti2(PO4)3,Ti,Li3 Ti2 P3 O12,80,937.4130439094874,2.844673121393851,11.717663048868593,P2/c,13,Monoclinic,-2.839260613529762,0.094097728857138,0.015600000000000001,3
mp-1177524,Li3Ti2(PO4)3,Ti,Li3 Ti2 P3 O12,80,951.253656943235,2.803283509282153,11.890670711790438,P2_1/c,14,Monoclinic,-2.875454595279762,0.057903747107138005,0.034100000000000005,3
mp-25839,Li3Ti2(PO4)3,Ti,Li3 Ti2 P3 O12,80,948.7449307822301,2.81069611350092,11.859311634777876,P2_1/c,14,Monoclinic,-2.878048461779761,0.055309880607138005,0.1295,3
mp-25935,Li3Ti2(PO4)3,Ti,Li3 Ti2 P3 O12,80,920.2614813901633,2.897691301416907,11.503268517377041,P2_1/c,14,Monoclinic,-2.870970304654762,0.062388037732138,0.07779999999999901,3
mp-26883,Li3Ti2(PO4)3,Ti,Li3 Ti2 P3 O12,40,477.25859238441643,2.7936989843709563,11.93146480961041,R-3,148,Trigonal,-2.869104413529762,0.064253928857138,0.0,3
mp-757276,Li3Ti2(PO4)3,Ti,Li3 Ti2 P3 O12,40,422.4996311322874,3.155782269568861,10.562490778307184,C2/m,12,Monoclinic,-2.858399894279762,0.074958448107137,0.0,3
mp-757671,Li3Ti2(PO4)3,Ti,Li3 Ti2 P3 O12,40,480.70492560811954,2.773670028739426,12.01762314020299,C2/c,15,Monoclinic,-2.8624680217797622,0.070890320607138,0.12460000000000002,3
mp-757914,Li3Ti2(PO4)3,Ti,Li3 Ti2 P3 O12,80,847.4199062608341,3.146767818353005,10.592748828260426,Ia-3d,230,Cubic,-2.833888380779762,0.099469961607138,0.0102,3
mp-758287,Li3Ti2(PO4)3,Ti,Li3 Ti2 P3 O12,40,438.95769206478366,3.03746094197588,10.97394230161959,C2/c,15,Monoclinic,-2.845151516029762,0.088206826357138,0.36809999999999904,3
mp-758310,Li3Ti2(PO4)3,Ti,Li3 Ti2 P3 O12,80,943.5819799181038,2.826075260450351,11.794774748976298,C2,5,Monoclinic,-2.8560770785297622,0.077281263857138,0.0,3
mp-758362,Li3Ti2(PO4)3,Ti,Li3 Ti2 P3 O12,80,949.4920579154204,2.80848446010999,11.868650723942755,C2,5,Monoclinic,-2.838569332279761,0.09478901010713901,0.0021000000000000003,3
mp-758393,Li3Ti2(PO4)3,Ti,Li3 Ti2 P3 O12,40,476.6566014340283,2.797227271824943,11.916415035850708,C2,5,Monoclinic,-2.8340159595297623,0.099342382857138,0.0,3
mp-759187,Li3Ti2(PO4)3,Ti,Li3 Ti2 P3 O12,40,469.1637356821585,2.841900904570191,11.729093392053963,C2/c,15,Monoclinic,-2.840969761529762,0.09238858085713801,0.055499999999999,3
mp-776625,Li3Ti2(PO4)3,Ti,Li3 Ti2 P3 O12,40,480.3062996671614,2.775972011507255,12.007657491679035,P1,1,Triclinic,-2.869611538529762,0.063746803857138,0.026399999999999,3
mp-781803,Li3Ti2(PO4)3,Ti,Li3 Ti2 P3 O12,40,479.22689868111854,2.7822245547903943,11.980672467027963,P1,1,Triclinic,-2.866144306529762,0.067214035857138,0.0,3
mp-18640,LiTi2(PO4)3,Ti,Li1 Ti2 P3 O12,36,452.4846148490083,2.8447677466583263,12.56901707913912,R-3c,167,Trigonal,-3.018196908273809,0.0,2.4425,1
mp-25840,LiTi2(PO4)3,Ti,Li1 Ti2 P3 O12,72,902.9110615448577,2.851252339248529,12.540431410345246,P2_1/c,14,Monoclinic,-3.017262740079365,0.000934168194431,2.5905,1
mp-26884,LiTi2(PO4)3,Ti,Li1 Ti2 P3 O12,36,466.4033916285907,2.7598719505166383,12.955649767460853,P-1,2,Triclinic,-3.012669638273809,0.005527269999985001,2.6676,1
mp-725054,LiTi2(PO4)3,Ti,Li1 Ti2 P3 O12,36,466.4033872711958,2.7598719763008672,12.955649646422106,P-1,2,Triclinic,2.214990465892857,5.233187374166652,0.0,1
mp-759377,LiTi2(PO4)3,Ti,Li1 Ti2 P3 O12,72,903.7626159942953,2.8485657968169362,12.552258555476323,P2_1/c,14,Monoclinic,-3.014675957162699,0.003520951111097,2.617099999999999,1
mp-759793,LiTi2(PO4)3,Ti,Li1 Ti2 P3 O12,72,904.4097446531306,2.846527574015162,12.561246453515702,Pna2_1,33,Orthorhombic,-3.016703070634921,0.001493837638873,2.668,1
mp-762322,LiTi2(PO4)3,Ti,Li1 Ti2 P3 O12,36,460.7973127232799,2.793448665258553,12.799925353424442,C2,5,Monoclinic,-3.00834078938492,0.009856118888874001,2.4778000000000002,1
mp-772524,LiTi2(PO4)3,Ti,Li1 Ti2 P3 O12,36,462.7338237856952,2.781758263639958,12.853717327380423,P1,1,Triclinic,-2.9921210066071433,0.026075901666652003,2.7656,1
mp-773017,LiTi2(PO4)3,Ti,Li1 Ti2 P3 O12,72,906.3128199637422,2.8405504365105863,12.587678055051974,Pca2_1,29,Orthorhombic,-3.012545660357143,0.005651247916652001,2.4919000000000002,1
mp-773843,LiTi2(PO4)3,Ti,Li1 Ti2 P3 O12,72,905.4030591210701,2.843404658763028,12.57504248779264,P2_12_12,18,Orthorhombic,-3.010003349107143,0.008193559166652,2.3399,1
mp-774539,LiTi2(PO4)3,Ti,Li1 Ti2 P3 O12,72,897.6122610675751,2.86808390217537,12.466836959271877,P1,1,Triclinic,-3.009925975079364,0.008270933194431,2.6188000000000002,1
mp-774579,LiTi2(PO4)3,Ti,Li1 Ti2 P3 O12,72,917.9402876502072,2.804569437684563,12.749170661808433,P-1,2,Triclinic,-3.005972689523809,0.012224218749986,2.5518,1
mp-776502,LiTi2(PO4)3,Ti,Li1 Ti2 P3 O12,36,462.05775647397866,2.78582843842827,12.834937679832741,P1,1,Triclinic,-3.006099874662698,0.012097033611096,2.6723,1
mp-787252,LiTi2(PO4)3,Ti,Li1 Ti2 P3 O12,72,917.9403364860311,2.804569288477198,12.749171340083766,P-1,2,Triclinic,0.49797469061507904,3.5161715988888753,0.0,1
mp-1177831,Li2V2(PO4)3,V,Li2 V2 P3 O12,38,465.0365210813836,2.861466767923557,12.2378031863522,P-1,2,Triclinic,-2.6874679129260652,0.009806976074573,1.0004,2
mp-1199961,Li2V2(PO4)3,V,Li2 V2 P3 O12,76,916.011336941305,2.905393191722971,12.052780749227697,Pbcn,60,Orthorhombic,-2.694543390031329,0.0027314989693080004,0.0,2
mp-26957,Li2V2(PO4)3,V,Li2 V2 P3 O12,76,904.3322284686437,2.942915245204714,11.899108269324259,P2_1/c,14,Monoclinic,-2.6921169331892223,0.005157955811415001,0.0,2
mp-758511,Li2V2(PO4)3,V,Li2 V2 P3 O12,38,462.31318501598656,2.878322734617978,12.16613644778912,P-1,2,Triclinic,-2.692501939505013,0.0047729494956240005,1.1589,2
mp-759481,Li2V2(PO4)3,V,Li2 V2 P3 O12,76,919.8902967734415,2.8931418357441263,12.103819694387388,P1,1,Triclinic,-2.690546230031328,0.0067286589693100005,0.8700000000000001,2
mp-849317,Li2V2(PO4)3,V,Li2 V2 P3 O12,76,910.5790916505149,2.9227259073852903,11.981303837506776,P2_1/c,14,Monoclinic,-2.695738242005012,0.0015366469956240001,0.0,2
mp-1177570,Li3V2(PO4)3,V,Li3 V2 P3 O12,80,1033.0820372569312,2.620775708891788,12.91352546571164,C2/c,15,Monoclinic,-2.634127335821428,0.093479300374999,2.083999999999999,3
mp-1202865,Li3V2(PO4)3,V,Li3 V2 P3 O12,80,938.2913653057068,2.885538979305514,11.728642066321335,P2_1/c,14,Monoclinic,-2.702705422696428,0.024901213499999002,1.9273,3
mp-26711,Li3V2(PO4)3,V,Li3 V2 P3 O12,40,456.3125654450252,2.966690502917559,11.40781413612563,C2/c,15,Monoclinic,-2.692764447196428,0.034842188999999,1.9372999999999991,3
mp-26903,Li3V2(PO4)3,V,Li3 V2 P3 O12,40,431.8250111695785,3.134922987904672,10.795625279239463,C2/c,15,Monoclinic,-2.685188461196428,0.042418174999999,1.8138,3
mp-32530,Li3V2(PO4)3,V,Li3 V2 P3 O12,80,938.9223765642618,2.883599726787533,11.736529707053272,P2/c,13,Monoclinic,-2.689070334571428,0.038536301624999006,1.9588,3
mp-6396,Li3V2(PO4)3,V,Li3 V2 P3 O12,80,936.6771724375847,2.890511681297346,11.708464655469808,P2_1/c,14,Monoclinic,-2.727606636196428,0.0,1.8718999999999992,3
mp-643154,Li3V2(PO4)3,V,Li3 V2 P3 O12,80,944.6599657830564,2.866085582753684,11.808249572288204,P2_1/c,14,Monoclinic,-2.720508113696428,0.007098522499999001,2.0608,3
mp-694966,Li3V2(PO4)3,V,Li3 V2 P3 O12,80,1097.2989348181004,2.467400835474451,13.716236685226255,P2,3,Monoclinic,-1.7016413864464282,1.025965249749999,0.0,3
mp-705293,Li3V2(PO4)3,V,Li3 V2 P3 O12,40,477.9997001598626,2.832089965359723,11.949992503996565,Cc,9,Monoclinic,-2.702058204696428,0.025548431499999,1.931899999999999,3
mp-756749,Li3V2(PO4)3,V,Li3 V2 P3 O12,80,828.2441207521043,3.268935137235657,10.353051509401304,Ia-3d,230,Cubic,-2.680984674821428,0.04662196137500001,0.0,3
mp-756924,Li3V2(PO4)3,V,Li3 V2 P3 O12,80,937.2214651126225,2.888833012600772,11.715268313907782,C2,5,Monoclinic,-2.671983766946428,0.055622869249999006,1.5255,3
mp-757321,Li3V2(PO4)3,V,Li3 V2 P3 O12,80,908.588729030772,2.979870013821963,11.35735911288465,P2_1/c,14,Monoclinic,-2.724561623821428,0.0030450123749990003,2.0794,3
mp-757678,Li3V2(PO4)3,V,Li3 V2 P3 O12,80,1037.495924814593,2.609625969392843,12.968699060182413,C2,5,Monoclinic,-2.634925424321429,0.092681211874999,2.0829,3
mp-759065,Li3V2(PO4)3,V,Li3 V2 P3 O12,80,945.139262056571,2.864632141769338,11.814240775707137,P2_12_12,18,Orthorhombic,-2.723334681696428,0.004271954499999,1.8559,3
mp-774346,Li3V2(PO4)3,V,Li3 V2 P3 O12,40,471.256287605038,2.872615580680119,11.78140719012595,C2,5,Monoclinic,-2.683326558196428,0.044280077999999,0.025799999999999,3
mp-775921,Li3V2(PO4)3,V,Li3 V2 P3 O12,40,473.62293568837737,2.85826139796237,11.840573392209434,Cc,9,Monoclinic,-2.6975315989464272,0.030075037250000002,2.0292,3
mp-831152,Li3V2(PO4)3,V,Li3 V2 P3 O12,40,473.5555464569919,2.858668142303448,11.838888661424798,R-3,148,Trigonal,-2.691986946946429,0.035619689249998004,0.0,3
mp-760234,Li4V2(PO4)3,V,Li4 V2 P3 O12,84,977.6703016568691,2.816470450737805,11.638932162581776,Pbcn,60,Orthorhombic,-2.6735001922505672,0.030578416904768,0.105299999999999,4
mp-761150,Li4V2(PO4)3,V,Li4 V2 P3 O12,42,493.80218094370537,2.788140293262904,11.757194784373937,C2/c,15,Monoclinic,-2.641591545345805,0.06248706380953001,0.0,4
mp-770403,Li4V2(PO4)3,V,Li4 V2 P3 O12,42,471.8408317930957,2.917911432883309,11.23430551888323,R-3c,167,Trigonal,-2.6277697241553293,0.076308885000005,0.2139,4
mp-777185,Li4V2(PO4)3,V,Li4 V2 P3 O12,42,485.72626671879055,2.834497230077392,11.564911112352156,P-1,2,Triclinic,-2.683386693441044,0.020691915714292002,0.5274000000000001,4
mp-1101492,LiV2(PO4)3,V,Li1 V2 P3 O12,36,449.9016027802031,2.906490973897371,12.497266743894532,Cc,9,Monoclinic,-2.653601771514551,0.001384545555584,0.199,1
mp-1101493,LiV2(PO4)3,V,Li1 V2 P3 O12,36,441.1605383320614,2.964079590088732,12.254459398112816,C2/c,15,Monoclinic,-2.6542201223478843,0.0007661947222510001,1.3169,1
mp-1101601,LiV2(PO4)3,V,Li1 V2 P3 O12,72,885.9151262178558,2.952054680915471,12.304376753025775,P2/c,13,Monoclinic,-2.6549863170701062,0.0,1.3092000000000001,1
mp-26103,LiV2(PO4)3,V,Li1 V2 P3 O12,36,450.9681864765893,2.899616839580551,12.526894068794148,P-1,2,Triclinic,-2.643328861236772,0.011657455833363,1.2243,1
mp-26123,LiV2(PO4)3,V,Li1 V2 P3 O12,72,879.8740761196109,2.972322933730485,12.220473279439041,P2_1/c,14,Monoclinic,-2.646817223458995,0.008169093611139001,0.0,1
mp-26712,LiV2(PO4)3,V,Li1 V2 P3 O12,36,443.0996428312161,2.9511081057691593,12.308323411978225,R-3c,167,Trigonal,-2.653349933736772,0.001636383333362,1.3097,1
mp-26904,LiV2(PO4)3,V,Li1 V2 P3 O12,36,435.0327190135424,3.005831263882279,12.084242194820623,C2/c,15,Monoclinic,-2.571557252070105,0.08342906500003,1.109899999999999,1
mp-697749,LiV2(PO4)3,V,Li1 V2 P3 O12,36,454.4989694860605,2.87709111662293,12.624971374612791,Cc,9,Monoclinic,-2.643238078458995,0.011748238611139002,1.405299999999999,1
mp-758344,LiV2(PO4)3,V,Li1 V2 P3 O12,72,943.9318697176465,2.770612985053183,13.110164857189535,Pbcm,57,Orthorhombic,-2.576760634847883,0.078225682222252,0.6595000000000001,1
mp-758401,LiV2(PO4)3,V,Li1 V2 P3 O12,36,424.56186211093086,3.079963285258434,11.793385058636968,C2/c,15,Monoclinic,-2.58425434651455,0.070731970555584,1.238,1
mp-758644,LiV2(PO4)3,V,Li1 V2 P3 O12,36,424.6830636572716,3.07908428549416,11.796751768257543,C2/c,15,Monoclinic,-2.596959477070105,0.05802684000003001,0.0,1
mp-758869,LiV2(PO4)3,V,Li1 V2 P3 O12,72,894.7448963849486,2.922922394764984,12.427012449790952,P1,1,Triclinic,-2.638784241514551,0.016202075555584002,1.2123,1
mp-776244,LiV2(PO4)3,V,Li1 V2 P3 O12,72,896.0471993619876,2.918674258574092,12.445099991138717,P2_1/c,14,Monoclinic,-2.6362076191534403,0.018778697916695,0.002,1
mp-849376,LiV2(PO4)3,V,Li1 V2 P3 O12,36,451.5842078094033,2.895661373912624,12.544005772483425,P-1,2,Triclinic,-2.6406349512367733,0.014351365833362,1.3514,1
mp-849421,LiV2(PO4)3,V,Li1 V2 P3 O12,72,887.5142279328988,2.946735740041534,12.32658649906804,P2_1/c,14,Monoclinic,-2.642242212486773,0.012744104583362,1.260199999999999,1
mp-858880,LiV2(PO4)3,V,Li1 V2 P3 O12,36,451.5842653904709,2.895661004689677,12.544007371957525,P-1,2,Triclinic,2.324769807374338,4.979756124444474,0.0,1
mp-773052,Li2Zr2(PO4)3,Zr,Li2 Zr2 P3 O12,38,520.5856909213105,3.070098234774579,13.699623445297645,C2/c,15,Monoclinic,-3.009539326873434,0.09826736089849601,0.0,2
mp-10499,LiZr2(PO4)3,Zr,Li1 Zr2 P3 O12,72,978.4736424490853,3.219703708075803,13.589911700681741,P2_1/c,14,Monoclinic,-3.170948748458995,0.0,4.253299999999999,1
mp-1246721,LiZr2(PO4)3,Zr,Li1 Zr2 P3 O12,36,502.05863593815025,3.137477367519938,13.946073220504173,P-1,2,Triclinic,-2.990097490125661,0.180851258333335,3.7937000000000003,1
mp-541661,LiZr2(PO4)3,Zr,Li1 Zr2 P3 O12,36,490.6598632839761,3.210365724396355,13.629440646777114,R-3c,167,Trigonal,-3.153129242903439,0.017819505555557003,4.1404,1
mp-681439,LiZr2(PO4)3,Zr,Li1 Zr2 P3 O12,36,532.8667006428518,2.956081897261653,14.801852795634773,C2,5,Monoclinic,-3.155012457903438,0.015936290555558,4.230700000000001,1
mp-759280,LiZr2(PO4)3,Zr,Li1 Zr2 P3 O12,36,521.632153244983,3.019747915508751,14.489782034582861,P-1,2,Triclinic,-3.162862737903439,0.008086010555556,4.430700000000001,1
mp-773068,LiZr2(PO4)3,Zr,Li1 Zr2 P3 O12,36,524.6423635124157,3.00242168184461,14.573398986455992,Cc,9,Monoclinic,-3.159846414570106,0.01110233388889,4.3114,1
mp-773074,LiZr2(PO4)3,Zr,Li1 Zr2 P3 O12,36,526.2462641412424,2.993270859593413,14.617951781701176,P1,1,Triclinic,-3.139607035958994,0.031341712500003005,4.3898,1
